0.387046,0.588643,-0.861801,0.768436,-0.12956,-0.604665,-0.164622,-0.422118,-1.33335,2.56E-05,-3.98E-05,-7.93E-05,-7.1E-05,9.08E-05
-0.00123494,1.33089,0.0463198,0.999628,0.0003179,0.023818,-0.0133045,-0.026655,0.0476791,2.63E-05,-3.87E-05,-7.92E-05,-7.22E-05,9.05E-05
0.049673,1.3269,0.0861862,0.964751,-0.013236,0.049476,0.258133,0.522844,0.102511,2.64E-05,-3.8E-05,-7.93E-05,-7.24E-05,9.05E-05
0.654445,0.803076,0.565835,0.775868,-0.216946,0.474385,0.354854,-2.28371,-1.09747,2.56E-05,-5.39E-07,-7.93E-05,-7.11E-05,9.04E-05
-0.721295,0.945411,0.286027,0.74044,0.250556,0.368878,-0.502892,-1.19327,0.924425,2.74E-05,-6.17E-05,-7.87E-05,-7.26E-05,9.07E-05
-0.353213,1.26478,0.0374496,0.730499,0.124349,0.138225,-0.657117,-1.46517,0.374098,2.7E-05,-3.54E-06,-7.87E-05,-7.19E-05,9.05E-05
-0.508844,1.06333,-0.437258,0.84364,0.155117,-0.337833,0.387401,-2.28067,0.761797,2.76E-05,-4.55E-05,-7.83E-05,-7.26E-05,9.07E-05
0.0494147,1.33067,-0.0121016,0.786467,-0.0161455,-0.0205759,-0.617078,1.81097,0.0523618,2.69E-05,-2.42E-05,-7.85E-05,-7.14E-05,9.05E-05
-0.00502128,1.07908,0.653971,0.932684,0.00139173,0.360674,-0.00356224,-0.00768045,0.738008,2.73E-05,-5.2E-05,-7.87E-05,-7.26E-05,9.07E-05
0.085346,0.990145,-0.735131,0.9063,-0.0242297,-0.418671,-0.0524157,-0.115579,-0.865447,2.61E-05,-1.24E-05,-7.87E-05,-7.11E-05,9.05E-05
-0.501228,1.18547,0.110228,0.749413,0.172044,0.213982,-0.602489,1.78727,-0.556235,2.61E-05,-2.67E-05,-7.88E-05,-7.15E-05,9.05E-05
-0.198982,1.31129,-0.0154172,0.729976,0.0701228,-0.075769,0.675631,1.49347,-0.206806,2.66E-05,-3.28E-05,-7.87E-05,-7.18E-05,9.05E-05
0.747739,0.874838,0.347293,0.73721,-0.260873,0.408818,0.470462,-2.00561,-1.01259,2.54E-05,-2.44E-05,-7.94E-05,-7.09E-05,9.05E-05
-0.302458,1.24707,0.257717,0.887859,0.0876099,0.189741,-0.409914,-0.865099,0.42117,2.67E-05,1.23E-05,-7.94E-05,-7.16E-05,9.05E-05
0.914476,0.689419,-0.000467361,0.578722,-0.406432,-0.406624,-0.578404,1.57131,1.22502,2.71E-05,-6.56E-05,-7.94E-05,-7.22E-05,9.05E-05
-0.0715548,1.32929,0.0122452,0.763898,0.024105,0.0285794,-0.644253,1.74029,-0.0747768,2.62E-05,-5.53E-05,-7.93E-05,-7.21E-05,9.05E-05
0.679878,0.977421,-0.318341,0.763009,-0.229179,-0.360351,-0.485223,2.00871,0.882523,2.7E-05,-1.51E-05,-7.92E-05,-7.29E-05,9.07E-05
0.235172,0.515882,-0.93015,0.755844,-0.080038,-0.642999,-0.0940569,-0.247643,-1.40969,2.46E-05,4.14E-05,-7.94E-05,-7.38E-05,9.07E-05
-0.916423,0.499866,-0.292216,0.610624,0.385988,-0.528236,0.446227,-1.87947,1.42642,2.74E-05,8.51E-06,-7.88E-05,-7.45E-05,9.05E-05
-0.0431887,0.636267,0.930911,0.801125,0.0138772,0.598049,-0.018558,-0.0463608,1.28261,2.73E-05,9.59E-06,-7.88E-05,-7.47E-05,9.05E-05
0.540553,0.872777,-0.624216,0.818908,-0.169779,-0.45538,-0.305277,2.4279,1.01511,2.73E-05,1.71E-05,-7.87E-05,-7.44E-05,9.06E-05
0.0398599,1.31074,-0.198219,0.989624,-0.0103638,-0.104088,-0.0984974,-0.198444,-0.209547,2.59E-05,-3.04E-05,-7.93E-05,-7.25E-05,9.05E-05
-0.196303,0.718404,0.881928,0.822323,0.061408,0.558429,-0.0903956,-0.219013,1.19315,2.68E-05,-3.27E-05,-7.93E-05,-7.31E-05,9.05E-05
0.075669,0.378383,-0.968876,0.713195,-0.0273016,-0.699882,-0.0277948,-0.0779416,-1.55185,2.54E-05,2.96E-05,-7.93E-05,-7.28E-05,9.06E-05
0.099022,1.32516,0.0587185,0.867381,-0.0293775,0.0515768,0.494092,-2.10604,-0.118702,2.6E-05,8.03E-06,-7.92E-05,-7.34E-05,9.06E-05
-0.602865,1.08635,0.23185,0.770479,0.201249,0.293003,-0.52916,-1.20365,0.726825,2.68E-05,-6.15E-05,-7.93E-05,-7.38E-05,9.05E-05
0.0358194,0.691392,-0.913061,0.818644,-0.0112645,-0.573967,-0.0160366,-0.0392093,-1.22286,2.54E-05,2.71E-05,-7.95E-05,-7.25E-05,9.07E-05
-0.971686,0.372724,-0.0211701,0.508686,0.491286,-0.502124,0.497743,1.54901,-1.55768,2.54E-05,2.52E-05,-7.93E-05,-7.24E-05,9.06E-05
-0.120265,1.32323,0.0501203,0.830198,0.0372841,0.0559282,-0.553401,1.96566,-0.134404,2.59E-05,5.51E-05,-7.94E-05,-7.33E-05,9.05E-05
0.410801,0.764779,-0.78242,0.81707,-0.129329,-0.524492,-0.201441,-0.483477,-1.14123,2.51E-05,5.21E-05,-7.93E-05,-7.22E-05,9.06E-05
-0.184575,1.30698,0.118094,0.871537,0.0544893,0.0995465,-0.477016,2.13998,-0.227366,2.57E-05,1.8E-05,-7.94E-05,-7.34E-05,9.06E-05
0.19187,1.3071,-0.104756,0.854481,-0.0577735,-0.0973623,-0.506996,-1.07105,-0.226821,2.54E-05,1.8E-05,-7.93E-05,-7.35E-05,9.04E-05
-0.0118187,1.3318,0.0155168,0.947461,0.00319775,0.00947526,-0.319715,-0.650927,0.0200873,2.56E-05,1.29E-05,-7.93E-05,-7.35E-05,9.05E-05
0.140475,1.30749,-0.165288,0.932685,-0.0387288,-0.105367,-0.342778,2.43717,0.225082,2.64E-05,1.47E-05,-7.9E-05,-7.36E-05,9.06E-05
0.102779,1.12746,-0.58756,0.942375,-0.02806,-0.323191,-0.0817839,-0.173172,-0.660661,2.5E-05,3.58E-05,-7.93E-05,-7.24E-05,9.05E-05
-0.535461,1.17084,0.024655,0.692579,0.198843,0.208202,-0.661398,-1.52478,0.584131,2.61E-05,-9.83E-06,-7.89E-05,-7.44E-05,9.06E-05
0.828553,0.631074,-0.429886,0.683338,-0.311878,-0.513152,-0.415279,-1.09219,-1.28814,2.49E-05,2.18E-05,-7.92E-05,-7.31E-05,9.06E-05
-0.216545,1.28462,0.207293,0.908383,0.0613059,0.143547,-0.387912,-0.807224,0.313519,2.56E-05,-1.76E-05,-7.93E-05,-7.38E-05,9.04E-05
0.707388,0.790014,-0.509386,0.755877,-0.240707,-0.469929,-0.387138,2.19488,1.11253,2.68E-05,-1.11E-05,-7.89E-05,-7.44E-05,9.06E-05
-0.819711,0.681315,0.411842,0.694269,0.303681,0.492411,-0.428135,-1.10521,1.23389,2.68E-05,-2.87E-05,-7.87E-05,-7.34E-05,9.04E-05
-0.179436,1.27513,0.274082,0.944182,0.0488758,0.163877,-0.28156,-0.579658,0.343762,2.61E-05,-2.06E-05,-7.87E-05,-7.29E-05,9.06E-05
0.354092,1.25366,-0.14412,0.812879,-0.112028,-0.166542,-0.546756,1.95733,0.404231,2.62E-05,-1.85E-05,-7.88E-05,-7.31E-05,9.06E-05
-0.529087,1.0994,-0.343717,0.824603,0.165009,-0.303983,0.447656,-2.14692,0.706409,2.67E-05,-2.03E-05,-7.84E-05,-7.35E-05,9.06E-05
0.0369512,0.944619,0.775654,0.894593,-0.0106146,0.446247,0.0213141,0.0476028,0.925467,2.68E-05,-2.25E-05,-7.83E-05,-7.35E-05,9.04E-05
0.170645,1.3131,-0.0852475,0.84642,-0.0518719,-0.0838939,-0.523301,-1.1075,-0.19752,2.57E-05,3.6E-07,-7.87E-05,-7.21E-05,9.06E-05
-0.875839,0.637922,-0.316936,0.656386,0.343186,-0.489171,0.460535,1.22359,-1.28081,2.51E-05,2.34E-06,-7.85E-05,-7.18E-05,9.06E-05
-0.769683,0.923478,0.186723,0.698596,0.283395,0.360353,-0.549361,1.8088,-0.952423,2.51E-05,-1.74E-05,-7.85E-05,-7.21E-05,9.05E-05
-0.383404,0.451755,-0.888463,0.724416,0.136114,-0.659014,0.14965,0.407393,-1.47626,2.51E-05,-1.95E-05,-7.87E-05,-7.19E-05,9.07E-05
-0.573824,1.13832,-0.0985943,0.725532,0.203425,-0.241367,0.611526,1.40064,-0.642273,2.53E-05,-4.61E-05,-7.87E-05,-7.24E-05,9.04E-05
0.491804,1.01633,0.521674,0.850617,-0.148693,0.374509,0.337763,0.755934,0.829493,2.66E-05,-5.04E-05,-7.85E-05,-7.32E-05,9.06E-05
